dirbt_id|sav_pavadinimas|seniunijos_pavad|statinio_kategorija|obje_tipas|pask_tipas|atr_uzstatytas_plotas|bendras_plotas|naudingas_plotas|gyv_plotas|verslo_plotas|pagalb_nenaud_plotas|pagalb_naud_plotas|rusiu_plotas|garazu_plotas|patalpu_kaip_atsir_nt_skaicius|gyv_pask_patalpu_sk|pastato_energ_naud_klase|aukstu_skaicius|stat_pradzios_metai|stat_pabaigos_metai|modern_pradzios_metai|modern_pabaigos_metai|sildymas|vandentiekis|nuoteku_salinimas|dujos|karstas_vanduo|elektra|virykle|vonios_kambarys|vedin_kondicionav|pamatai|sienos|stogo_konstrukcija|stogo_danga|perdanga|isores_apdaila|vidaus_apdaila|pertvaros|grindys|langai|durys|formavimo_data
74438413430649469|Kauno m. sav.|Kauno m.||28|240|27|0||0|||||||||1||1979||||||||||||2|1|2|3|||||||1|2026-08-03
75019516153720184|Kauno m. sav.|Kauno m.||28|240|19|0||0|||||||||1||1979||||||||||||2|8||2||||||||2026-08-03
83462647372891025|Kauno m. sav.|Vilijampolės sen.||22|210|10|5,98||0|||||||||1|2005|2005|||0|0|0|0|0|1|0|0|0|2|1|2|3|1|2|1|0|8|1|1|2026-08-03
8347776813256387|Kauno m. sav.|Šilainių sen.|2|20|110|259|217,64|177,13|134,94|||42,19||40,51||1|6|1|1997|2006|||6|2|1|1|1|1|2|1|1|2|1|2|2|3|1|1|1|2|8|1|2026-08-03
64789388661441905|Kauno m. sav.|Kauno m.|2|20|110|346|229,86|193,86|154,74|||39,12||36|||1|1|2022|2025|||6|1|1|0|1|1|2|1|1|2|19|2|2|3|3|2|2|2|8|1|2026-08-03
75443932750756587|Kauno m. sav.|Eigulių sen.||20|140|750,2|3262,04|2697,03|1636,21|||1060,82|565,01|||55|4|5||1978|||1|1|1|1|1|1|1|||1|25|1|21|1||3|3|8|2|6|2026-08-03
75351699429725333|Kauno m. sav.|Šilainių sen.|2|22|210|803|1694,27||0||||||25||5|2|1990|1990|||10|1|1|0|1|1|0|1|1|1|3|4|20|1|2|1|1|3|8|1|2026-08-03
75346741978238804|Kauno m. sav.|Aleksoto sen.|2|20|110|126|222,09|144,93|87,83|||57,1|77,16|||||2|1991|1991|||3|1|2|1|1|1|1|1|1|2|1|2|3|1|0|5|1|2|1|1|2026-08-03
74463924116738314|Kauno m. sav.|Kauno m.||28|240|29|0||0|||||||||1||1947|||0|0|0|0||1||||3|48|2|21|0|0||0|0|0|1|2026-08-03
74979972381034057|Kauno m. sav.|Kauno m.||28|240|22|0||0|||||||||1||1930|||0|0|0|0||0||||3|48||3|0|||||||2026-08-03
75693437486746951|Kauno m. sav.|Kauno m.||22|210|0|251,83||0||||||||8|2||1987|||1|1|1|||1||||1|1||3|1|||1|4|1||2026-08-03
74984432611342328|Kauno m. sav.|Kauno m.||28|240|20|11,55||0|||||||||1|1926|1926|||0|0|0|0||1||||2|1|2|3|14|2||12|15|0|1|2026-08-03
75712166546803572|Kauno m. sav.|Centro sen.||22|234|0|439,65||0|||||||||2||1933|||3|1|1|||1||||2|1|2|7|1|2|2|12|4|1|1|2026-08-03
7502559421172858|Kauno m. sav.|Kauno m.||28|240|23|0||0|||||||||1||1905|||0|||||1||||2|1|2|3|0|||1|15|0|8|2026-08-03
75676029941864356|Kauno m. sav.|Centro sen.|2|24|140|221|442,26|285,23|184,62|||100,61|53,6|||5||2|1930|1930|||7|1|1|1|1|1|1|1|1|2|1|2|3|1|2|1|1|8|1|1|2026-08-03
74524670630588805|Kauno m. sav.|Kauno m.||28|240|29|0||0|||||||||1||1982||||||||1||||2|1|2|3|1||||15||1|2026-08-03
74789484478814533|Kauno m. sav.|Kauno m.|3|28|240|35|0||0|||||||||1|1920|1920|||7|1|1|0||0||||2|1|2|3|1|21|2|1|8|1|1|2026-08-03
74375028630783574|Kauno m. sav.|Kauno m.||28|240|38|0||0|||||||||1||1976|||0|0|0|0||1||||2|1|1|21|1|0||0|8|0|1|2026-08-03
75706211529519327|Kauno m. sav.|Šančių sen.|1|22|224|3120|3139,26||0|||||||||2|1899|1899|||0|1|1|0|1|1|0|0|1|1|14|1|21|1|2|1|1|14|1|1|2026-08-03
74889575821432075|Kauno m. sav.|Kauno m.||28|240|24|0||0|||||||||1||1973||||||||1||||2|1|2|3|1||||15|||2026-08-03
65155791825915257|Kauno m. sav.|Kauno m.||28|240|30|0||0|||||||||1|1994|2011|||0|0|0|0||0||||2|1|2|3|0|0||0|15|1|8|2026-08-03
7449965824787104|Kauno m. sav.|Kauno m.||28|240|38|0||0|||||||||1||1972|||0|0|0|0||1||||2|1|1|21|1|0||0|15|22|1|2026-08-03
64891316169574317|Kauno m. sav.|Šilainių sen.|4|20|110|118|77,15|77,15|50,24|||26,91||||1||1|2015|2018|||7|1|1|1|1|1|2|1|1|2|19|2|2|3|2|2|2|44|8|6|2026-08-03
65160705780157299|Kauno m. sav.|Kauno m.|3|28|240|15|0||0|||||||||1|2010|2021|||0|0|0|0||0||||2|1|2|2|0|0|0|1|15|0|0|2026-08-03
6490554425347464|Kauno m. sav.|Šilainių sen.|2|20|110|85|98,33|98,33|74,03|||24,3||||1|4|2|2017|2019|||6|1|1|1|1|1|2|1|1|2|19|2|2|1|2|2|2|35|8|1|2026-08-03
80526058501985631|Kauno m. sav.|Kauno m.||28|240|18|0||0|||||||||1|1999|2006|||0|0|0|0||1||||12|8|2|2|3|6||0|8|0|8|2026-08-03
89872297226953196|Kauno m. sav.|Aleksoto sen.||24|140|373|1096,73|801,67|0|||801,67||||10||4||2004|||0|0|0|0|0|0|0|0|0|2|19|0|0|1|0|0|1|15|0|0|2026-08-03
89730258920419081|Kauno m. sav.|Kauno m.||22|212|100|85,52||0||||||||7|1|2002|2002|||1|1|2|0|1|1|0|||2|19|2|2|3|15|6|2|14|8|1|2026-08-03
65147595647981268|Kauno m. sav.|Šilainių sen.||20|110|127|267,76|179,04|121,09|||57,95|31,46|57,26||||2|1998|2010|||3|1|1|1|1|1|1|1|1|2|1|2|2|1|2|1|1|8|1|1|2026-08-03
65141691309891711|Kauno m. sav.|Žaliakalnio sen.||28|240|20|0||0|||||||||1|1990|1990|||0|0|0|0||1||||2|1|2|1|1|2||0|15|1|1|2026-08-03
75556290590709119|Kauno m. sav.|Šančių sen.|2|22|212|321|320,32||0|||||||||1|1967|1967|||3|1|1|0|1|1|0|1|1|2|1|2|2|1|22|2|1|15|8|4|2026-08-03
75672243427119437|Kauno m. sav.|Šančių sen.||20|140|86|107,82|107,39|64,77||0,43|42,62||||||1||1931|||4|1|1|1||1|1|||2|30|2|2|3||2|12|8|1|1|2026-08-03
74456964669472658|Kauno m. sav.|Kauno m.||28|240|34|0||0|||||||||1||1927||||||||1||||2|19||3||||||||2026-08-03
74456106842350003|Kauno m. sav.|Kauno m.||28|240|41|0||0|||||||||1|1978|1978|||0|0|0|0||0||||3|48|2|21|0|0||0|0|1|1|2026-08-03
75628617716753818|Kauno m. sav.|Vilijampolės sen.||20|140|0|160,06|157,36|88,84||2,7|68,52|||||6|1||1954|||3|1|1|1||1|1|||1|1|2|3|3|1|2|1|8|1|1|2026-08-03
75446726031324005|Kauno m. sav.|Eigulių sen.||20|110|124|135,45|87,7|60,88||1,91|26,82|45,84|||1||1||1978|||3|1|2|1||1|1|||1|1|2|3|1||2|1|8|1|1|2026-08-03
75611930857329243|Kauno m. sav.|Kauno m.||22|210|246|553,93||0|||||||||2||1968|||3|1|1|||1||||2|1|1|21|1|||1|15|1|1|2026-08-03
75668810890770155|Kauno m. sav.|Petrašiūnų sen.||20|110|0|47,54|47,54|23,99|||23,55||||||1||1982|||4|||||1||||2|30|2|3|3|1||7|8|1|1|2026-08-03
75629057600183666|Kauno m. sav.|Žaliakalnio sen.||20|110|0|1071,32|487,62|330,04||524,29|157,58||59,41||||1||1991|||3|1|1|1||1|1|||2|1|2|2|1|2|1|1|8|1|1|2026-08-03
80515919037298281|Kauno m. sav.|Petrašiūnų sen.||20|110|118|113,62|113,62|75,9|||37,72|||||4|1|2006|2007|||3|1|2|0|1|1|2|1|1|2|1|2|2|3|1|2|1|14|8|1|2026-08-03
64918651376284844|Kauno m. sav.|Šilainių sen.|2|20|110|160|194,4|159,72|116,77|||42,95||34,68|||3|2|2017|2020|||6|1|1|1|1|1|2|1|3|2|19|2|13|1|2|1|2|13|8|1|2026-08-03
64845629857416376|Kauno m. sav.|Kauno m.|2|20|120|150|219,91|219,91|155,49|||64,42||||2||2|2020|2022|||6|1|1|1|1|1|2|1|1|2|19|2|1|1|3|2|2|38|8|6|2026-08-03
64844690445097053|Kauno m. sav.|Kauno m.|3|28|240|34|0||0|||||||||1|2014|2020|||0|0|0|0||1||||2|48|2|2|3|24|0|12|15|8|8|2026-08-03
80914251556414657|Kauno m. sav.|Petrašiūnų sen.||20|110|209|347,46|230,05|155,35|||74,7|81,14|36,27||||2|1992|2011|||3|1|1|0|1|1|2|1|3|2|1|2|2|1|1|2|1|8|8|1|2026-08-03
64838049551129248|Kauno m. sav.|Kauno m.|2|20|120|185|173,21|173,21|0|||173,21||||||1|2020|2022|||0|0|0|0|0|0|0|0|1|1|19|4|20|1|0|0|0|0|0|0|2026-08-03
80887080590669874|Kauno m. sav.|Kauno m.||28|240|106|0||0|||||||||1|1991|2006|||0|1|1|0||1||||2|1|2|3|1|0||1|23|1|1|2026-08-03
74985795292937724|Kauno m. sav.|Kauno m.||28|240|20|0||0|||||||||1||1988||||||||||||2|8||24||||||||2026-08-03
74455408870746462|Kauno m. sav.|Kauno m.||28|240|34|0||0|||||||||1||1982||||||||||||12|11||21||||||||2026-08-03
7445445673035922|Kauno m. sav.|Kauno m.||28|240|45|0||0|||||||||1||1976||||||||||||12|47||24||||||||2026-08-03
75206342139108304|Kauno m. sav.|Aleksoto sen.||20|110|121|173,51|87,61|55,89|||31,72|85,9|||1|8|1||1993|||16|1|2|1||1|1|||2|1|2|2|1||1|1|8|1|1|2026-08-03
74467506774600761|Kauno m. sav.|Kauno m.||28|240|69|0||0|||||||||2||1986||||||||||||2|11||3||||||||2026-08-03
74455592225550662|Kauno m. sav.|Kauno m.||28|240|25|0||0|||||||||1||1959||||||||1||||1|1||3||||||||2026-08-03
75354270485298677|Kauno m. sav.|Žaliakalnio sen.||20|110|0|278,96|129,2|85,74||25,1|43,46|102,02|22,64||1||2||1990|||3|1|1|1||1|1|||2|1||1|1|||1|2|1|1|2026-08-03
75527536680279242|Kauno m. sav.|Žaliakalnio sen.||20|110|78,74|149,21|88,95|59,01||3,87|29,94|36,68|19,71||1||1||1963|||6|1|1|1||1|1|||2|1|2|1|1||1|1|8|1|1|2026-08-03
75527469142939188|Kauno m. sav.|Šančių sen.||20|110|0|185,84|185,84|79,78|||106,06||||||2||1970|||3|1|1|1|||1|||1|1|4|21|1||1|1|8|1|1|2026-08-03
74456371074896083|Kauno m. sav.|Aleksoto sen.|3|28|240|16|0||0|||||||||1|1939|1939|||0|0|0|0||0||||3|48|2|27|3|0||0|0|0|1|2026-08-03
7445635135550685|Kauno m. sav.|Aleksoto sen.|3|28|240|16|0||0|||||||||1|1985|1985|||0|0|0|0||0||||3|48|2|2|3|15||0|0|0|8|2026-08-03
75635243461142476|Kauno m. sav.|Aleksoto sen.||20|110|149,4|277,81|225,68|133,11||3|92,57|49,13|||||2||1950|||3||1|1|||1|||12|11|2|6|1|||1|2|||2026-08-03
74721496080949815|Kauno m. sav.|Kauno m.||28|240|26,57|0||0|||||||||1||1979|||||||||||||11||21||||||||2026-08-03
74457439996712976|Kauno m. sav.|Kauno m.||28|240|30|0||0|||||||||1|1980|1980||||||||||||2|1|2|3|||||||1|2026-08-03
74456700401629716|Kauno m. sav.|Kauno m.||28|240|40|0||0|||||||||1||1984||||||||1||||2|1|2|3|3|||1|15|1|1|2026-08-03
75595886067413923|Kauno m. sav.|Vilijampolės sen.||20|110|170|194,65|100,78|69,41||18,53|31,37|40,4|34,94|||6|1||1962|||3|1|1|1|1|1|1|1|0|2|1|2|3|1|2|1|1|2|1|1|2026-08-03
75669301095663014|Kauno m. sav.|Vilijampolės sen.||20|110|54|45,07|45,07|28,84|||16,23||||1||1||1932|||3|1|2|1||1|1|||12|32||3|||||8|||2026-08-03
74456830561439105|Kauno m. sav.|Kauno m.||28|240|8|0||0|||||||||1||1991||||||||||||3|48|2|3|||||15||1|2026-08-03
74904860719933908|Kauno m. sav.|Kauno m.||28|240|39|0||0|||||||||1||1979||||||||||||12|1|2|3|||||||1|2026-08-03
74461102312566502|Kauno m. sav.|Kauno m.||28|240|41|0||0|||||||||1||1979||||||||||||2|1||3||||||||2026-08-03
75174818748495367|Kauno m. sav.|Aleksoto sen.||20|110|131|230,13|144,06|79,49|||64,57|86,07|||||2|1972|1972|||3|2|2|0|0|1|2|1|0|2|1|2|3|1|0|1|1|8|1|1|2026-08-03
74460958209706385|Kauno m. sav.|Aleksoto sen.||28|240|113|0||0|||||||||1||1984||||||||1||||2|1|2|3|1|||1|15|1|1|2026-08-03
80188137116816632|Kauno m. sav.|Kauno m.||22|224|442|398,16||0|||||||||1|2006|2006|||0|0|0|0|0|1|0|0|0|2|8|2|2|12|0|0|0|15|0|8|2026-08-03
75631139947832562|Kauno m. sav.|Kauno m.||22|264|41|30,13||0|||||||||1||1963||||1|1|||1||||2|1|2|3|1||1|1|15|1|1|2026-08-03
74266067965707061|Kauno m. sav.|Kauno m.||28|240|22|0||0|||||||||1||1978||||||||1||||2|1||21|||||||1|2026-08-03
75537959402270788|Kauno m. sav.|Šilainių sen.||20|110|78|92,92|89,92|60,68||3|29,24||||||1||1968|||3|1|2|1||1|1|||2|3||3|1|||1|8|1|1|2026-08-03
75670686853205382|Kauno m. sav.|Šančių sen.||20|110|82|70,53|70,53|33,64|||36,89||||||1||1931|||3|1|2|1||1|1|||1|48|2|3|3|||12|8|1|1|2026-08-03
7425975160461612|Kauno m. sav.|Panemunės sen.||20|110|256|436,04|328,23|156,03|||172,2|45,52|62,29||||2|1988|1988|||3|2|2|0|1|1|2|1|1|1|1|2|2|1|2|2|1|8|8|1|2026-08-03
74260723200841705|Kauno m. sav.|Kauno m.||28|240|21|0||0|||||||||1||1972||||||||||||12|47|2|24|||||||9|2026-08-03
74289737169749709|Kauno m. sav.|Petrašiūnų sen.||28|240|55|0||0|||||||||1||2000||||||||1||||1|11|2|7|1||||15|2|2|2026-08-03
6484493522154243|Kauno m. sav.|Kauno m.|2|20|110|132|119,92|86,26|0|||86,26||33,66||||1|2025|2025|||0|0|0|0|0|0|0|0|0|2|19|2|2|3|0|0|2|41|8|4|2026-08-03
7461484476533374|Kauno m. sav.|Kauno m.||28|240|9|0||0|||||||||1||1959||||||||||||12|48|2|3||||||||2026-08-03
75029384836898125|Kauno m. sav.|Kauno m.||28|240|29,44|0||0|||||||||1||1973||||||||||||2|11||4||||||||2026-08-03
7514951920294137|Kauno m. sav.|Šilainių sen.|2|20|110|291|470,7|402,57|257,09|||145,48|56,99|11,14||||2|1995|2004|||3|1|1|1|1|1|2|1|1|1|1|2|13|1|2|1|1|14|8|1|2026-08-03
74283081619291993|Kauno m. sav.|Kauno m.||20|110|124|218,08|140,77|99,88|||40,89|44,68|32,63||1||1||1995|||3|1|1|||1||||2|11|2|6|7|||1|8|2|2|2026-08-03
74259610127827627|Kauno m. sav.|Petrašiūnų sen.|3|28|240|34|0||0|||||||||1|1958|1958|||0|0|0|0||1||||2|30|2|3|3|0||12|8|1|1|2026-08-03
75656896997996978|Kauno m. sav.|Kauno m.||20|110|0|87,56|87,56|46,75|29,35||11,46||||1||1||1936|||3|1|1|||||||12|6||3|||||8|||2026-08-03
75637349123537645|Kauno m. sav.|Kauno m.||22|296|83|60,61||0|||||||||1||1967|||0|0|0|0|0|1|0|||2|1|1|21|1|2|1|1|15|1|8|2026-08-03
74261174169490282|Kauno m. sav.|Kauno m.||28|240|8|0||0|||||||||1||1961||||||||||||12|1||||||||||2026-08-03
74587660775333645|Kauno m. sav.|Panemunės sen.||26|266|43|74,49||0|||||||||1||1986|||4||2|||1||||2|1|2|3|3|2|2|1|8|1|1|2026-08-03
7492916259188348|Kauno m. sav.|Aleksoto sen.||28|240|8|0||0|||||||||1|1989|1989|||0|0|0|0||0||||0|48|2|21|3|0||0|0|1|1|2026-08-03
75627845465572968|Kauno m. sav.|Vilijampolės sen.|2|20|120|131|160,81|149,74|105,89|||43,85|11,07|||2|5|2|1954|1954|||6|1|1|1|1|1|1|1|1|2|30|2|2|3|5|3|1|35|8|1|2026-08-03
74260576032742859|Kauno m. sav.|Kauno m.||28|240|24|0||0|||||||||1||1980||||||||1||||12|1||21||||||||2026-08-03
74875024887930866|Kauno m. sav.|Panemunės sen.|3|22|266|61|91,44||0|||||||||1|1984|1984|||6|1|1|0|1|1|1|1|1|2|1|2|13|3|5|3|1|35|8|6|2026-08-03
7538025265624812|Kauno m. sav.|Petrašiūnų sen.||20|110|131|233|123,77|89,06|||34,71|74,61|34,62|||5|1||1987|||3|1|1|1|1|1|1|1|1|2|1|2|3|1|1|1|1|2|1|1|2026-08-03
75615785100132726|Kauno m. sav.|Aleksoto sen.||20|110|104|76,97|76,97|46,69|||30,28||||1||1||1958|||3|||1||1|1|||2|1|2|3|3|1|1||8|1|1|2026-08-03
74259976090410032|Kauno m. sav.|Kauno m.||28|240|18|0||0|||||||||1||1982||||||||||||2|33||7|||||15|||2026-08-03
74472315194584873|Kauno m. sav.|Kauno m.||28|240|26|0||0|||||||||1||1974||||||||1||||2|1|1|21|1||||15||1|2026-08-03
75605700076516458|Kauno m. sav.|Aleksoto sen.||20|110|112|121,09|103,33|69,06||3|34,27|14,76|||1||1||1960|||3|1|2|1||1|1|||2|2|2|11|2||2|7|8|1|2|2026-08-03
64743430069920407|Kauno m. sav.|Kauno m.|3|28|240|30|0||0|||||||||1|1977|1989|||0|0|0|0||1||||2|1|2|3|3|0|1|0|15|1|1|2026-08-03
75615157799717156|Kauno m. sav.|Kauno m.||28|240|27|0||0|||||||||1||1984||||||||1||||2|1||3||||1|8|1|1|2026-08-03
75652522099811312|Kauno m. sav.|Dainavos sen.||20|110|0|70,88|70,88|59,27|||11,61||||1||1||1937|||3|1|1|1||1|1|||1|11|3|3|1|10|2|1|8|2|1|2026-08-03
64940838955787825|Kauno m. sav.|Šilainių sen.|2|20|110|146|179,23|145,35|98,96|||46,39||33,88||1|4|2|2006|2016|||3|2|2|0|1|1|2|1|1|1|19|2|2|1|1|3|2|2|8|6|2026-08-03
74382584070280269|Kauno m. sav.|Žaliakalnio sen.||20|110|61|48,35|48,35|29,62|||18,73||||1||1||1938|||3|1|1|1||1|1|||2|6|3|7|3|10|2|7|8|2|2|2026-08-03
74260436416253572|Kauno m. sav.|Kauno m.||28|240|27|0||0|||||||||1||1967||||||||||||2|38||3||||||||2026-08-03
75598616420605141|Kauno m. sav.|Aleksoto sen.|2|20|110|241|317,68|272,93|202,61||1,69|70,32|43,06||||8|1|1961|1961|||7|1|1|1|1|1|1|1|1|2|48|2|2|3|1|2|12|35|8|1|2026-08-03
74258125837630862|Kauno m. sav.|Kauno m.||28|240|26|0||0|||||||||1||1988||||||||||||2|11||3||||||||2026-08-03
74257543196607323|Kauno m. sav.|Kauno m.||28|240|25|0||0|||||||||1||1978||||||||1||||2|1|1|21|1||||15||1|2026-08-03
74257064319402696|Kauno m. sav.|Kauno m.||28|240|21|0||0|||||||||1||1982||||||||1||||12|47|||||||||1|2026-08-03
74280073113319051|Kauno m. sav.|Kauno m.||28|240|48|0||0|||||||||1||1954|||||||||||||11||3||||||||2026-08-03
75636652252096453|Kauno m. sav.|Aleksoto sen.|2|20|110|84|119,32|113,62|79,36||5,7|34,26|||||6|1|1948|1948|||3|1|1|1|1|1|1|1|1|2|30|2|2|3|6|3|12|35|8|1|2026-08-03
74280431296905036|Kauno m. sav.|Kauno m.||28|240|23|0||0|||||||||1||1939||||||||||||12|1|1|21|||||||1|2026-08-03
8022743246117571|Kauno m. sav.|Petrašiūnų sen.|3|22|266|126|80,51||0|||||||||1|1982|2006|||6|1|1|0|1|1|2|1|1|2|1|2|13|3|2|2|12|38|8|1|2026-08-03
80225844512332473|Kauno m. sav.|Aleksoto sen.||28|240|34|0||0|||||||||1|1992|1996|||0|0|0|0||0||||1|1|2|3|1|0||1|15|0|0|2026-08-03
65307889606877459|Kauno m. sav.|Kauno m.||28|240|32|0||0|||||||||1|1990|2007|||0|0|0|0||0||||2|1|2|3|0|0||0|15|0|1|2026-08-03
75686799598560603|Kauno m. sav.|Panemunės sen.||20|140|62|83,61|80,67|57,47||2,94|23,2||||3||1||1925|||4|||||1||||2|30|2|6|8|5|1|7|8|2|2|2026-08-03
74282252985982247|Kauno m. sav.|Kauno m.||28|240|22|0||0|||||||||1||1975|||0|0|0|0||1||||2|1|2|3|1|0||1|15|1|1|2026-08-03
75017711770022824|Kauno m. sav.|Kauno m.||28|240|10|0||0|||||||||1||1968|||||||||||||11||11||||||||2026-08-03
65095079972511377|Kauno m. sav.|Eigulių sen.|2|20|110|177|128,24|128,24|87,09|||41,15|||||4|1|2013|2017|||3|1|1|1|1|1|2|1|1|2|19|2|2|3|15|2|2|8|8|1|2026-08-03
75629932377761208|Kauno m. sav.|Žaliakalnio sen.||20|110|115|174,85|149,04|106,35|||42,69|25,81|||1||1||1953|||6|1|1|1||1|1|||2|30|2|2|3||||8|1|1|2026-08-03
75675508012423495|Kauno m. sav.|Vilijampolės sen.||20|110|119|118,99|118,99|98,31|||20,68|||||6|1|1930|1930|||3|1|1|1|1|1|1|1|3|2|1|2|2|1|5|2|8|8|1|1|2026-08-03
74279766121896448|Kauno m. sav.|Kauno m.||28|240|25|0||0|||||||||1||1930||||||||||||12|48||2||||||||2026-08-03
65078331648888127|Kauno m. sav.|Kauno m.|2|20|110|210|228,04|192,88|125,13|||67,75||35,16||||2|2013|2015|||3|1|1|1|1|1|2|1|1|2|19|2|2|1|2|1|2|14|8|1|2026-08-03
75690261194329436|Kauno m. sav.|Šančių sen.|2|20|110|184|196,45|171,01|85,64|||85,37|25,44||||4|1|1923|1923|||3|1|1|0|1|1|1|1|1|2|30|2|2|3|22|1|12|8|8|1|2026-08-03
74281451047068722|Kauno m. sav.|Kauno m.||28|240|40|0||0|||||||||1||1971|||0|0|0|0||1||||2|1|1|21|1|0||0|15|1|1|2026-08-03
75353321817952429|Kauno m. sav.|Vilijampolės sen.||20|110|92|241,81|155,45|114,25|||41,2|61,45|24,91|||6|2||1990|||3|1|2|1||1|1|||2|1||3|1||2|1|8|1|1|2026-08-03
75644862598070087|Kauno m. sav.|Žaliakalnio sen.|2|24|140|252|509,33|442,45|389,5|||52,95|10,35||10|9|3|2|1993|1993|||6|1|1|1|1|1|2|1|3|1|1|2|2|1|3|2|1|2|8|8|2026-08-03
75547355715844158|Kauno m. sav.|Centro sen.||22|220|27|20,93||0|||||||||1|1968|1968|||0|0|0|0|0|1|0|0|0|2|1|2|2|1|0|1|0|15|1|1|2026-08-03
74281377116756711|Kauno m. sav.|Kauno m.||28|240|30|0||0|||||||||1||1992||||||||1|||||11||3||||||||2026-08-03
74613249163354892|Kauno m. sav.|Kauno m.||28|240|22|0||0|||||||||1||1951||||||||||||12|30||3|3||||||1|2026-08-03
7428025883452144|Kauno m. sav.|Kauno m.||28|240|53|0||0|||||||||2||1982|||0|0|0|0||1||||2|1|2|3|1|0||1|15|1|1|2026-08-03
75650229584103681|Kauno m. sav.|Kauno m.||22|222|12|11,1||0|||||||||1||1964|||0|0|0|0|0|1|0|0|0|2|1|1|21|0|0|0|0|8|1|1|2026-08-03
75655132132817215|Kauno m. sav.|Šilainių sen.||20|110|155|130,58|130,58|87,32|||43,26||||||1|1936|1936|||3|1|1|1|1|1|1|0||2|30|2|3|3|5|2|12|8|1|1|2026-08-03
74311762036911769|Kauno m. sav.|Kauno m.||28|240|8|0||0|||||||||1||1962||||||||||||2|25|2|3|||||||1|2026-08-03
7562313295579344|Kauno m. sav.|Aleksoto sen.|2|20|120|129|176,39|155,13|126,86|||28,27|21,26|||2||1|1956|1956|||3|1|1|1|1|1|1|1|1|2|30|2|13|3|1|2|17|35|1|1|2026-08-03
74277384819522285|Kauno m. sav.|Kauno m.||28|240|33|0||0|||||||||1||1957||||||||||||2|1||3||||||||2026-08-03
75397806051068175|Kauno m. sav.|Gričiupio sen.|1|24|140|525|4680,37|3622,28|2211,87||567,03|1410,41|367,5||62|60|8|13|1984|1984|||10|1|1|0|1|1|2|1|1|2|1|4|21|1|0|2|3|3|1|1|2026-08-03
74276099032491702|Kauno m. sav.|Kauno m.||28|240|23|0||0|||||||||1||1955|||3|2|2|1||1||||2|1||3|3||||15|1|1|2026-08-03
74275705228462871|Kauno m. sav.|Kauno m.||28|240|14|0||0|||||||||1||1975||||||||||||2|1||27||||||||2026-08-03
74273895695293038|Kauno m. sav.|Kauno m.||28|240|23|0||0|||||||||1||1959||||||||1||||2|1|2|3|3||||||1|2026-08-03
75688276157219958|Kauno m. sav.|Šančių sen.||20|110|144|176,27|176,27|116,61|||59,66||||1|8|1|1925|1925|||4|1|1|1|0|1|1|1|1|2|30|2|2|3|1|1|12|8|1|1|2026-08-03
75623638730287143|Kauno m. sav.|Petrašiūnų sen.|2|20|110|138|167,22|143,15|109,64|||33,51|24,07|||||1|1956|1956|||6|1|1|1|1|1|1|1|1|12|30|2|3|3|1|1|17|8|8|1|2026-08-03
75483673483861521|Kauno m. sav.|Kauno m.||22|210|100|72,54||0||||||||7|1||1974|||1|1|1||1|1||||2|1|1|21|1|2|2|1|8|1|1|2026-08-03
75641232537341091|Kauno m. sav.|Centro sen.|2|20|140|98|182,36|182,36|123,66|||58,7|||3|3|7|1|1940|1940|||6|1|1|1|1|1|1|1|1|2|1|2|2|3|2|2|1|8|1|1|2026-08-03
74562060894427518|Kauno m. sav.|Kauno m.||28|240|15,91|0||0|||||||||1||1966|||||||||||||38||3||||||||2026-08-03
75665721227515539|Kauno m. sav.|Žaliakalnio sen.|2|20|110|87|130,82|130,82|97,43|||33,39|||||4|2|1933|1933|||3|1|1|1|1|1|2|1|1|2|19|2|2|3|2|21|2|35|8|1|2026-08-03
74273855954441179|Kauno m. sav.|Kauno m.||28|240|34|0||0|||||||||1||1958||||||||||||2|48|2|1|3||||||1|2026-08-03
756537459300472|Kauno m. sav.|Centro sen.||20|110|0|84,19|81,92|56||2,27|25,92||||1||1||1937|||3|1|1|1|||1|||1|11|2|7|1|||1|8|2|2|2026-08-03
75653676502354023|Kauno m. sav.|Šančių sen.||20|110|76|70,72|67,72|54,22||3|13,5||||1||1||1939|||4|||1||1|1|||2|48|2|3|3|1|2|12|8|1|1|2026-08-03
74453317584074183|Kauno m. sav.|Kauno m.||28|240|28|0||0|||||||||1||1982||||||||||||12|1||21||||||||2026-08-03
75636175776083697|Kauno m. sav.|Aleksoto sen.||20|110|121|168,91|130,56|69,11||5,09|61,45|33,26|||||1||1949|||4|1|1|1||1|1|||2|30|2|3|3|||12|8|2|1|2026-08-03
75342104527610837|Kauno m. sav.|Šilainių sen.||20|110|130|334,4|228,99|119,04|||109,95|86,17|19,24||1||2||1992|||3|1|1|1||1|1|||1|11||3|1|1|1|1|8|2|5|2026-08-03
7509629401001755|Kauno m. sav.|Eigulių sen.||22|212|38|29,17||0|||||||||1||1991|||7|1|1|0|0|1|0|0|0|2|48|2|2|3|1||29|14|1|1|2026-08-03
75646102352249875|Kauno m. sav.|Aleksoto sen.||20|110|47|40,22|40,22|20,69|||19,53||||||1||1939|||4|||||1||||3|48|2|3|3||||8|1|1|2026-08-03
75620306246197741|Kauno m. sav.|Aleksoto sen.||20|110|78|175,04|109,16|75,49||4,04|33,67|61,84|||1||2||1957|||3|1|1|1||1|1|||2|1||1|1|3|1|1|8|1|1|2026-08-03
