dirbt_id,seniunijos_pavad,obje_tipas,pask_tipas,aukstu_skaicius,atr_uzstatytas_plotas,stat_pabaigos_metai,status,n_candidates,n_categorical_pool,best_unikalus_nr,best_b_area,log_area_dist
75622719181878156,Žaliakalnio sen.,20,110,1,104.0,1956.0,ambiguous,14493,15727,440055786560,103.99919881171498,7.70376318381949e-06
74120420072094767,Kauno m.,28,240,1,18.0,1997.0,ambiguous,504,3176,199620475038,18.02892226261338,0.0016055028576857922
75695580458480183,Aleksoto sen.,20,120,1,96.0,1918.0,ambiguous,1287,1391,199370127010,95.88722820723471,0.0011753966827523499
75010385393769474,Kauno m.,28,240,1,38.0,1991.0,ambiguous,1466,3176,440021225961,38.020943912511775,0.0005510037619571584
74509609615629011,Kauno m.,28,240,1,8.0,1991.0,ambiguous,68,3176,440002584574,12.29224999792967,0.42952744064465387
75342455174510409,Centro sen.,20,110,1,232.0,2017.0,ambiguous,8780,15727,440024899182,231.98537368147248,6.304646379806655e-05
74408428547935154,Kauno m.,28,240,1,31.0,1981.0,ambiguous,1191,3176,199320440073,30.96873296372617,0.0010091230668045625
75424190402763741,Kauno m.,22,224,1,457.0,1982.0,ambiguous,307,729,199580490013,456.3523500163654,0.0014181823524550552
65314711393839819,Kauno m.,28,240,1,21.0,2014.0,ambiguous,683,3176,199570356022,20.99824999592453,8.333699983475995e-05
65346331076713393,Petrašiūnų sen.,28,240,1,60.0,2007.0,ambiguous,2030,3176,199600273032,60.00888042184316,0.00014799607876003762
75597991470335357,Žaliakalnio sen.,20,110,1,93.0,1961.0,ambiguous,13991,15727,199530008012,92.99989999337811,1.0753405987884435e-06
74816854259631582,Petrašiūnų sen.,28,240,1,37.0,1979.0,ambiguous,1439,3176,440023510410,36.97549517472136,0.0006625119877079477
7476676668534521,Kauno m.,28,240,1,24.0,1952.0,ambiguous,830,3176,199480080075,23.88897094517182,0.00463694464823261
75626868831184274,Vilijampolės sen.,20,110,1,124.0,1955.0,ambiguous,14654,15727,199500093010,123.99972570268179,2.2120775939882265e-06
74279375780852502,Kauno m.,28,240,1,24.0,1962.0,ambiguous,830,3176,199480080075,23.88897094517182,0.00463694464823261
74524624574271808,Kauno m.,28,240,1,5.0,1966.0,ambiguous,3,3176,440002584574,12.29224999792967,0.8995310698903893
74451849737950465,Kauno m.,28,240,1,24.0,1965.0,ambiguous,830,3176,199480080075,23.88897094517182,0.00463694464823261
7494715040706848,Kauno m.,28,240,1,17.99,1972.0,ambiguous,504,3176,199370360039,17.956198059001462,0.001880696862919251
74946780702719179,Kauno m.,28,240,1,21.0,1974.0,ambiguous,683,3176,199570356022,20.99824999592453,8.333699983475995e-05
75579381241426616,Aleksoto sen.,20,110,1,65.0,1964.0,ambiguous,10420,15727,440026717364,65.00879137991193,0.00013524285291843796
75711299360906689,Centro sen.,24,140,2,262.0,1880.0,ambiguous,351,430,199100071018,261.20998600935906,0.0030198758133570536
74467235948882451,Kauno m.,28,240,1,21.0,1976.0,ambiguous,683,3176,199570356022,20.99824999592453,8.333699983475995e-05
64695287278474262,Kauno m.,22,214,1,52.0,2025.0,ambiguous,38,126,440061153079,52.594166157630575,0.011361485460568144
75665334521618471,Petrašiūnų sen.,20,110,1,124.0,1933.0,ambiguous,14654,15727,199500093010,123.99972570268179,2.2120775939882265e-06
75615986568514634,Kauno m.,22,220,1,24.0,1958.0,ambiguous,237,1208,199670075013,24.108122250929767,0.004494976229372671
65126877897150284,Šilainių sen.,20,110,2,242.0,2016.0,ambiguous,4333,8034,440046599637,241.98674616041492,5.4769431987899964e-05
74422130425614019,Kauno m.,28,240,1,18.0,1986.0,ambiguous,504,3176,199620475038,18.02892226261338,0.0016055028576857922
87486174896825725,Kauno m.,22,224,0,100.0,1965.0,no_match,0,5,,,
74618690037819346,Kauno m.,28,240,1,13.0,1927.0,ambiguous,262,3176,199180028031,12.808198848106617,0.01486385658262579
64910688229829427,Kauno m.,20,120,2,187.0,2021.0,ambiguous,1807,2464,440023787622,186.95940628421496,0.0002171022590280458
10190817657069687,Šilainių sen.,20,110,2,187.0,2018.0,ambiguous,5855,8034,440049108341,187.00927857533375,4.961681897786008e-05
74468161173452188,Kauno m.,28,240,1,34.0,1957.0,ambiguous,1314,3176,199350050047,33.81439999509547,0.005473777496629584
6514980173934154,Aleksoto sen.,28,240,1,28.0,1993.0,ambiguous,1054,3176,440040127631,28.04340274881733,0.001548898009962052
74179390992309968,Kauno m.,28,240,1,56.0,1970.0,ambiguous,1946,3176,199240070075,55.98519746826795,0.0002643658653633807
75200397882213679,Aleksoto sen.,20,110,2,137.0,1972.0,ambiguous,6924,8034,440009596010,137.00139999154155,1.021886414864781e-05
75604247363390206,Žaliakalnio sen.,20,110,1,113.0,1960.0,ambiguous,14669,15727,199340253014,113.00140475214393,1.2431357632181061e-05
74938066244908494,Kauno m.,28,240,1,7.0,1976.0,ambiguous,39,3176,440002584574,12.29224999792967,0.5630588332691764
64872815924473484,Kauno m.,28,240,1,33.0,2019.0,ambiguous,1269,3176,440057304559,32.99742574165476,7.801087141245944e-05
64876609017220185,Žaliakalnio sen.,20,120,2,137.0,2020.0,ambiguous,2194,2464,440052529923,136.9835157926404,0.00012032992081145721
74919705604845829,Kauno m.,28,240,1,34.0,1996.0,ambiguous,1314,3176,199350050047,33.81439999509547,0.005473777496629584
75696037201819777,Kauno m.,22,292,1,478.0,1955.0,ambiguous,26,46,198100002027,479.07714123027364,0.0022508983626350343
74282281426201233,Kauno m.,28,240,1,29.0,1980.0,ambiguous,1106,3176,440061094300,29.048890156438162,0.0016844479839783766
64794800826133092,Kauno m.,20,110,1,165.0,2024.0,ambiguous,13024,15727,199250246010,164.99997765821453,1.3540476917484057e-07
74898373033009405,Kauno m.,28,240,1,26.0,1958.0,ambiguous,946,3176,440053170297,26.02109562525104,0.0008110412190998062
65325362975002174,Petrašiūnų sen.,20,110,2,127.0,2007.0,ambiguous,7024,8034,440039971205,127.00173759789423,1.3681779586605103e-05
64899755718908408,Šilainių sen.,20,120,2,130.0,2019.0,ambiguous,2210,2464,440022319977,130.01567286691582,0.00012055324790249955
74943032560170861,Kauno m.,28,240,1,74.76,1989.0,ambiguous,2196,3176,199700466022,74.7746919415489,0.00019650211473187795
64808146434334801,Kauno m.,20,120,2,87.0,2023.0,ambiguous,2239,2464,440023818419,87.02572510967313,0.0002956472078396999
75644326245342175,Panemunės sen.,20,110,1,147.0,1939.0,ambiguous,14003,15727,440027278546,146.98703443898248,8.820498530237586e-05
75661386833838273,Panemunės sen.,20,110,1,108.0,1935.0,ambiguous,14616,15727,199000199013,107.99345000005532,6.064998680965772e-05
75385916013861368,Kauno m.,22,220,1,313.0,1986.0,ambiguous,545,1208,199860037025,313.8770000056615,0.0027979988986936988
74625667411313629,Kauno m.,28,240,1,15.0,1962.0,ambiguous,354,3176,440023993764,14.810749998136423,0.01269693277208983
74736721650079857,Kauno m.,28,240,1,20.0,1977.0,ambiguous,617,3176,440027549862,20.046249997112902,0.002309830142869007
74258657635288244,Kauno m.,28,240,1,26.0,1969.0,ambiguous,946,3176,440053170297,26.02109562525104,0.0008110412190998062
74535974833626714,Kauno m.,22,220,1,20.0,1971.0,ambiguous,219,1208,198900140012,19.97586087422769,0.0012076852469631305
65172173135309347,Šilainių sen.,20,120,1,178.0,2011.0,ambiguous,1175,1391,440040493914,177.92117119346344,0.00044295655445925064
75022283384018534,Panemunės sen.,20,110,2,146.0,1989.0,ambiguous,6800,8034,529770257011,145.99224999109376,5.308366169476386e-05
64954243030036857,Kauno m.,28,240,1,25.0,2010.0,ambiguous,903,3176,440050743778,24.990042994721314,0.00039835954577638333
75604860448730632,Vilijampolės sen.,20,110,1,83.0,1960.0,ambiguous,13119,15727,199360423014,83.00489999570176,5.90343502304691e-05
75658796402800127,Centro sen.,20,110,2,155.0,1935.0,ambiguous,6685,8034,199910276018,154.99959359212573,2.621989723117224e-06
7551539852483391,Kauno m.,22,210,2,301.0,1970.0,ambiguous,148,274,199150007028,296.414871079357,0.015350200253019253
75536302497464528,Eigulių sen.,20,110,2,149.0,1992.0,ambiguous,6755,8034,440022230700,148.9924196219034,5.087631496003553e-05
6486821657021144,Kauno m.,20,110,1,143.0,2020.0,ambiguous,14192,15727,199400255016,143.00616192167755,4.3089433019005696e-05
7562370004008552,Gričiupio sen.,20,110,1,76.0,1956.0,ambiguous,12242,15727,199800215012,76.00019999650326,2.6315294752166096e-06
74194054682645963,Dainavos sen.,22,222,1,66.0,1977.0,ambiguous,326,917,190020181012,65.96610095010867,0.0005137539169961514
74739469149455229,Kauno m.,28,240,1,21.0,1940.0,ambiguous,683,3176,199570356022,20.99824999592453,8.333699983475995e-05
7563654721817592,Aleksoto sen.,20,110,1,121.0,1948.0,ambiguous,14685,15727,440056374917,121.00045196320258,3.7352261026413203e-06
64927422005968849,Šilainių sen.,20,110,2,63.0,2018.0,ambiguous,5110,8034,440043154267,63.002104560954386,3.340517147609745e-05
7496427809064625,Eigulių sen.,28,240,1,28.0,1973.0,ambiguous,1054,3176,440040127631,28.04340274881733,0.001548898009962052
75338232399781879,Šilainių sen.,20,110,2,208.0,2019.0,ambiguous,5299,8034,440019467139,208.02897282523188,0.00013928272870966651
6527160865361159,Kauno m.,28,240,1,132.0,1977.0,ambiguous,1934,3176,440051637048,131.91518462537957,0.0006427472345764684
74279457256964068,Kauno m.,28,240,1,21.0,1963.0,ambiguous,683,3176,199570356022,20.99824999592453,8.333699983475995e-05
75692604955641909,Centro sen.,22,220,1,18.0,1967.0,ambiguous,202,1208,199760051041,17.996560293808187,0.0001911130493694735
7497950687320705,Aleksoto sen.,20,110,2,121.0,1970.0,ambiguous,7049,8034,529810197010,120.97940000004546,0.00017026242733297892
64926892862275168,Šilainių sen.,20,110,2,68.0,2018.0,ambiguous,5584,8034,199980011018,68.0241895149097,0.00035566490417515695
7447590264363943,Kauno m.,28,240,1,28.0,1978.0,ambiguous,1054,3176,440040127631,28.04340274881733,0.001548898009962052
75620929146889754,Petrašiūnų sen.,20,140,2,269.0,1957.0,ambiguous,583,821,199230110011,268.791474000979,0.0007754902022520938
75501909370001646,Dainavos sen.,20,140,5,1468.0,1972.0,ambiguous,260,847,199710113012,1463.9090499538815,0.002790640931442212
75575337632900003,Aleksoto sen.,20,110,1,49.0,1965.0,ambiguous,6906,15727,199000005018,48.97171743513349,0.0005773618426334615
7502322780770572,Kauno m.,28,240,1,29.0,1920.0,ambiguous,1106,3176,440061094300,29.048890156438162,0.0016844479839783766
75000250870540006,Kauno m.,28,240,1,29.0,1969.0,ambiguous,1106,3176,440061094300,29.048890156438162,0.0016844479839783766
75349762469489198,Šilainių sen.,24,140,9,315.0,1991.0,ambiguous,67,78,199910016016,326.1168156261315,0.034683008497669476
65120478562645398,Kauno m.,28,240,1,47.0,2012.0,ambiguous,1734,3176,199740057027,47.009421325163444,0.00020043363871824482
74469784735791633,Kauno m.,28,240,1,45.0,1993.0,ambiguous,1679,3176,199590211020,45.00037570002737,8.34885464540136e-06
64781825374278498,Kauno m.,20,120,1,192.0,2024.0,ambiguous,1105,1391,199330294014,192.19615502659622,0.0010211192437710181
75696327880369507,Šančių sen.,22,228,1,262.0,1917.0,ambiguous,6,21,199340130045,229.567541556657,0.13214721883605396
64866899691898544,Kauno m.,20,120,2,64.0,2021.0,ambiguous,1834,2464,440031227606,64.00019821173042,3.097053491885049e-06
75352659794354751,Žaliakalnio sen.,20,110,2,270.0,1990.0,ambiguous,3557,8034,440054436565,270.08599827956806,0.00031846143232261426
7566822529369252,Vilijampolės sen.,20,140,1,129.0,1932.0,ambiguous,730,790,199400322041,129.006177890811,4.7889479722229567e-05
82831011371847396,Kauno m.,28,240,1,20.0,2005.0,ambiguous,617,3176,440027549862,20.046249997112902,0.002309830142869007
64854731397097992,Kauno m.,22,214,3,323.0,2021.0,ambiguous,4,11,440019927130,314.52173072294613,0.026599153370788997
64925037978491737,Žaliakalnio sen.,22,220,1,43.0,1978.0,ambiguous,212,1208,199730237018,42.896267706027366,0.0024152934038004226
75524128542724861,Aleksoto sen.,20,110,1,125.0,1970.0,ambiguous,14638,15727,199630136013,124.9978000054907,1.760011095619518e-05
74306138785411008,Kauno m.,28,240,1,6.0,1980.0,ambiguous,15,3176,440002584574,12.29224999792967,0.7172095130964347
75632995416743051,Šančių sen.,22,222,1,90.0,1951.0,ambiguous,315,917,199350282021,89.44721861869817,0.006160955116120803
75646276920173811,Vilijampolės sen.,20,110,1,56.0,1939.0,ambiguous,8640,15727,199300105024,56.022858265235655,0.00040810002363578235
65074330183022125,Panemunės sen.,20,110,2,128.0,2018.0,ambiguous,7016,8034,199690166019,128.00584672769304,4.5676516914561205e-05
74819362588272278,Kauno m.,28,240,1,42.0,1976.0,ambiguous,1562,3176,199100156029,42.02899999731593,0.0006902378576021384
74143350527177659,Aleksoto sen.,24,120,2,346.0,2007.0,ambiguous,15,44,190020672012,348.550449998378,0.007344207932170832
744344302838124,Kauno m.,28,240,1,26.0,2000.0,ambiguous,946,3176,440053170297,26.02109562525104,0.0008110412190998062
75652632642465481,Gričiupio sen.,20,110,1,147.0,1937.0,ambiguous,14003,15727,440027278546,146.98703443898248,8.820498530237586e-05
75410066076436189,Eigulių sen.,20,140,9,784.0,1983.0,ambiguous,262,303,199870036010,785.2481534808021,0.0015907665607155508
74754395574429047,Kauno m.,28,240,1,22.63,1970.0,ambiguous,767,3176,199890077057,22.698500003089197,0.0030223834995211085
65210769642271418,Šilainių sen.,20,110,2,153.0,2012.0,ambiguous,6714,8034,199910211010,153.00469999953845,3.0718479414382216e-05
7498485646322646,Kauno m.,28,240,0,32.0,1961.0,ambiguous,3,14,199280332056,20.6112000027217,0.4399012852972426
74537703669550467,Kauno m.,22,220,1,24.0,1970.0,ambiguous,237,1208,199670075013,24.108122250929767,0.004494976229372671
75642702172739384,Šančių sen.,20,140,1,236.0,1940.0,ambiguous,614,790,199580379011,235.94865001012332,0.00021760837785311793
74280118595341615,Kauno m.,28,240,1,12.0,1989.0,ambiguous,208,3176,440002584574,12.29224999792967,0.02406233253648926
74529495165060189,Kauno m.,28,240,1,49.0,1969.0,ambiguous,1777,3176,199080029036,49.00504426796847,0.00010293894585977625
74275565133561039,Kauno m.,28,240,1,40.0,1961.0,ambiguous,1517,3176,529740369028,40.01455516398078,0.00036381291157594475
7447666525058512,Kauno m.,28,240,1,31.0,1980.0,ambiguous,1191,3176,199320440073,30.96873296372617,0.0010091230668045625
75649636081565885,Kauno m.,24,140,4,368.0,1938.0,ambiguous,144,165,198950026017,367.8655394112977,0.0003654488027979852
7447802440176983,Kauno m.,28,240,1,26.0,1982.0,ambiguous,946,3176,440053170297,26.02109562525104,0.0008110412190998062
74966912112875886,Kauno m.,28,240,1,31.0,1979.0,ambiguous,1191,3176,199320440073,30.96873296372617,0.0010091230668045625
64819718432466839,Kauno m.,20,110,2,150.0,2023.0,ambiguous,6743,8034,199620099027,150.0076631102808,5.1086096955366145e-05
7553937363622841,Vilijampolės sen.,22,220,1,24.0,1977.0,ambiguous,237,1208,199670075013,24.108122250929767,0.004494976229372671
74437688777881247,Kauno m.,22,220,1,19.0,1968.0,ambiguous,210,1208,199720361017,18.986193523152647,0.0007269208191074128
74117396148427661,Kauno m.,28,240,1,27.0,2003.0,ambiguous,995,3176,199300179020,26.94290380843917,0.00211691284124349
64915606320722588,Aleksoto sen.,22,240,1,98.0,2017.0,ambiguous,189,264,529770093017,98.0733811614229,0.0007485071600665805
75492804654483853,Šančių sen.,20,110,1,94.0,1973.0,ambiguous,14041,15727,199230049013,94.00668983734653,7.116595005385307e-05
79941723382536814,Petrašiūnų sen.,20,110,1,176.0,2008.0,ambiguous,12357,15727,440056740731,175.9801543347779,0.00011276581931518592
74232338904348952,Kauno m.,28,240,1,16.0,1964.0,ambiguous,406,3176,440052806336,16.03196284859298,0.001995685331706021
74933265560944401,Kauno m.,28,240,1,11.0,1987.0,ambiguous,173,3176,440002584574,12.29224999792967,0.11107370952611895
75676029941864356,Centro sen.,24,140,2,221.0,1930.0,ambiguous,371,430,199270136017,221.04376497781263,0.0001980119681492809
9133116047648418,Šilainių sen.,20,110,1,189.0,2013.0,ambiguous,11503,15727,440009252128,188.9925728778035,3.92977149843432e-05
75638066602038631,Aleksoto sen.,20,110,1,39.65,1946.0,ambiguous,4088,15727,199320195011,39.6294175558612,0.0005192380377092576
74306087316440297,Kauno m.,28,240,1,29.0,1983.0,ambiguous,1106,3176,440061094300,29.048890156438162,0.0016844479839783766
74526044529405991,Kauno m.,28,240,1,24.0,1959.0,ambiguous,830,3176,199480080075,23.88897094517182,0.00463694464823261
74306382794600417,Kauno m.,28,240,1,32.0,1983.0,ambiguous,1227,3176,199490033024,32.05080792518123,0.0015864885232148573
651203112143625,Eigulių sen.,20,110,1,97.0,2015.0,ambiguous,14221,15727,199700442019,96.99904998900165,9.793975778826791e-06
64935615306428898,Žaliakalnio sen.,20,120,2,110.0,2019.0,ambiguous,2285,2464,440055001804,110.06024869310178,0.000547565450506049
7543407293455158,Eigulių sen.,20,140,5,902.0,1979.0,ambiguous,777,847,199850092012,902.2352505098577,0.00026077587290718185
74881602544386389,Kauno m.,28,240,1,38.21,1975.0,ambiguous,1476,3176,440018507850,38.241319874504676,0.0008193416754145311
75013372581010998,Kauno m.,28,240,1,45.0,1950.0,ambiguous,1679,3176,199590211020,45.00037570002737,8.34885464540136e-06
74463517224078138,Kauno m.,28,240,0,15.0,1962.0,ambiguous,2,14,440037465764,19.353600001105665,0.2548282476378323
64921377912465134,Žaliakalnio sen.,20,120,2,118.0,2022.0,ambiguous,2237,2464,440045723486,118.02811739295075,0.00023825460622450834
7495382791716193,Kauno m.,28,240,1,13.33,1948.0,ambiguous,273,3176,440041845370,13.656700000464172,0.024213109541411537
75503426932138407,Žaliakalnio sen.,20,110,2,64.0,1972.0,ambiguous,5210,8034,440048266604,63.98705704673827,0.00020225409669549776
74484020719320698,Kauno m.,28,240,1,30.0,1990.0,ambiguous,1147,3176,440053929710,29.989079681954312,0.00036407686946393625
74978877405831368,Kauno m.,28,240,1,29.0,1982.0,ambiguous,1106,3176,440061094300,29.048890156438162,0.0016844479839783766
75651090427952067,Kauno m.,24,140,2,268.0,1938.0,ambiguous,349,430,199300506014,268.4473499996342,0.0016678248231878356
64868834961097091,Kauno m.,20,110,2,47.0,2021.0,ambiguous,3136,8034,440046968910,47.04313787421157,0.0009174061651324728
65183400966627572,Aleksoto sen.,20,110,2,110.0,2009.0,ambiguous,7087,8034,199960005012,110.00487143862753,4.428482511720233e-05
74274291230850623,Kauno m.,28,240,1,32.0,1959.0,ambiguous,1227,3176,199490033024,32.05080792518123,0.0015864885232148573
74409517211278156,Kauno m.,28,240,1,42.49,1988.0,ambiguous,1585,3176,199670226028,42.50544999961667,0.00036354886730771696
7558881758665828,Vilijampolės sen.,20,140,5,706.54,1963.0,ambiguous,805,847,199760025018,706.7294999722923,0.0002681724517961115
7441448591958362,Kauno m.,28,240,1,35.0,1989.0,ambiguous,1368,3176,199730192028,35.120799997296,0.003445485984352459
75023077850445846,Kauno m.,28,240,1,21.0,1959.0,ambiguous,683,3176,199570356022,20.99824999592453,8.333699983475995e-05
75172241009233198,Šilainių sen.,20,110,1,160.0,1983.0,ambiguous,13335,15727,199350069019,160.00144707591636,9.044183578943432e-06
75669799094345541,Vilijampolės sen.,20,110,1,90.0,1932.0,ambiguous,13772,15727,199510100017,90.00124999977648,1.3888789955451841e-05
74206958810091581,Žaliakalnio sen.,20,110,2,163.0,1992.0,ambiguous,6528,8034,440019466763,162.9910901218752,5.466332299874921e-05
64921080750738089,Šilainių sen.,20,110,2,48.0,2019.0,ambiguous,3280,8034,440046320463,47.99505379380777,0.00010305127193843688
65081756004569183,Šilainių sen.,20,110,2,79.0,2014.0,ambiguous,6394,8034,199600062015,79.00319999387786,4.050543126243866e-05
74614092861296652,Kauno m.,28,240,1,41.7,1983.0,ambiguous,1557,3176,440062233204,41.76334674657833,0.001517953957303142
75206265223896132,Aleksoto sen.,20,110,2,103.0,1970.0,ambiguous,7106,8034,440043470746,102.98962210380722,0.00010076134997039077
74452046736102839,Kauno m.,28,240,1,21.0,1975.0,ambiguous,683,3176,199570356022,20.99824999592453,8.333699983475995e-05
74138897311475924,Šilainių sen.,20,110,1,193.0,2002.0,ambiguous,11251,15727,440038735001,192.98343145625705,8.585106200342807e-05
74698416120125594,Kauno m.,28,240,1,29.0,1982.0,ambiguous,1106,3176,440061094300,29.048890156438162,0.0016844479839783766
74882771709449722,Kauno m.,28,240,1,27.0,1993.0,ambiguous,995,3176,199300179020,26.94290380843917,0.00211691284124349
7499262378471451,Kauno m.,28,240,1,31.39,1983.0,ambiguous,1205,3176,199610019020,31.405378379109536,0.0004897933514826924
65338862926014915,Panemunės sen.,20,110,1,275.0,2008.0,ambiguous,6618,15727,440054106024,275.0397779780331,0.00014463673245046493
65233558314854515,Kauno m.,22,296,1,16.0,2008.0,ambiguous,73,352,199620185237,16.0801000094112,0.004993760982444417
93581821264763887,Kauno m.,22,222,0,32.0,1962.0,no_match,0,7,,,
75606873269216404,Žaliakalnio sen.,20,120,1,97.0,1960.0,ambiguous,1293,1391,199330060012,97.04245200605416,0.00043755380631971263
7467399672065296,Kauno m.,28,240,1,57.0,1952.0,ambiguous,1975,3176,199500088031,56.95269999608882,0.0008301691250727217
6487771825324945,Kauno m.,20,110,1,123.0,2021.0,ambiguous,14669,15727,199200086015,123.00936005605591,7.609512140760444e-05
64784277479385477,Kauno m.,22,296,1,38.0,2022.0,ambiguous,114,352,199760116016,38.110656563956226,0.0029077831389319186
74434436170501342,Panemunės sen.,28,240,1,45.0,1991.0,ambiguous,1679,3176,199590211020,45.00037570002737,8.34885464540136e-06
74406716101989179,Kauno m.,28,240,1,30.0,1927.0,ambiguous,1147,3176,440053929710,29.989079681954312,0.00036407686946393625
74420866512201131,Kauno m.,28,240,1,31.0,1980.0,ambiguous,1191,3176,199320440073,30.96873296372617,0.0010091230668045625
75336668160827569,Šilainių sen.,20,110,2,192.0,2010.0,ambiguous,5726,8034,440015956933,191.98790664136934,6.298822658479253e-05
